title,content,genre,url,author,period,specific_genre
Say Chết Đêm Nay,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Say Chết Đêm Nay<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trời Hàn Giang đêm nay không sóng<
>Lòng cô liêu đồng vọng làm chi<
>Gió đông đoài gặp tình si<
>Ôi chao quấn quít nói gì nhớ thương<
>Trăng cổ độ hết vương cành trúc<
>Hẹn đoàn viên tình thực chiêm bao<
>Đêm nay lại giống đêm nào<
>Nhấp xong chung rượu buồn vào tận gan<
>Say thôi lại muốn Nàng nâng đỡ<
>Nhưng Nàng xa từ thuở vu quy<
>Nhớ thôi lòng những sầu bi<
>Lệ rơi vào rượu, hàng mi lờ đờ<
>Ta là khách bơ vơ phàm tục<
>Nhớ cầm trăng cung bậc tiêu tao<
>Không ai trang điểm má đào<
>Cho ta say chết đêm nào đêm nay.",bảy chữ,https://isach.info/poem.php?poem=say_chet_dem_nay__han_mac_tu,Hàn Mặc Tử,hiện đại,
Say Nắng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Mặt trời mai ấy đỏ ong<
>Nàng Tiên hóng mát trên hòn cù lao<
>Mùi xiêm thơm tựa sen ngào<
>Áo xiêm: nhuộm nắng hồng hào chưa khô<
>Bỗng trong im lặng như tờ<
>Hương gì ngan ngát giả đò say sưa<
>Gió ơi lại đấy mà ngừa<
>Tôi đứng xa lắm xin chừa tôi đi<
>Hồn tôi mắc cỡ là vì<
>Như là ánh sáng vàng lay<
>Như thơ sắp sửa phô bày yêu đương<
>Nơi đây mây gió chán chường<
>Ý gì tiên nữ đo lường tình tôi<
>Tôi toan đớp cả ráng trời<
>Tôi toan đớp cả miếng cười trong khe.",bảy chữ,https://isach.info/poem.php?poem=say_nang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Say Thơ,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Bốn mùa thơ xanh xanh như cẩm thạch<
>Chim ngàn trăng đem tiếng lạ về ca.<
>Ca, cầm ca, tơ đồng vọng dang ra<
>Cho thêm ý, nguồn hương thêm đầy dẫy.<
>Màu như ru, sóng âm thanh xô đẩy.<
>Bao hương thơm trong lời nguyện chiều nay,<
>Lên bốc lên và ân huệ dường bay.<
>Ôi! khí hậu lọc bao nguồn ánh sáng.<
>Chưa no sao? Nhân từ êm vô hạn<
>Do bàn tay Thiên Chúa chảy tuôn ra.<
>Ca, cầm ca, tơ đồng vọng dang ra.<
>Đức ân ái dồn lên muôn trượng cả.<
>Hãy quỳ lạy nhìn xem cho sướng đã,<
>Cả lòng thơ say tớt khí linh thiêng.<
>Nhạc nồng say mà tình tự còn nguyên.<
>Cơn sốt sắng xinh hơn cầu vàng diệp,<
>Ngửa tay thôi, ơn trời đà xuống hiệp.<
>Trăng và trăng cho thấm hết mọi nơi.<
>Người thế gian, ôi miệng lưỡi đâu rồi?<
>Và tán tạ và khong khen nức nở.<
>Trăng tờ mờ một trời mơ sớm nở<
>Bao hoa hồng mầu nhiệm Nữ Vương xưa.<
>Ôi! đây là đền cao ngự nhà vua<
>Dòng Đa Vít thuở xưa trời sáng cả.<
>Hãy quỳ lạy nhìn xem cho sướng đã,<
>Quê hương thơ đằm thắm biết dường nào.<
>Đây là vườn nên hoa lá xôn xao.<
>Gió đổi mới thêm hương cho ánh sáng.<
>Mùa rộng rãi, trái trăng chao vô hạn,<
>Ngon thơm hơn thái tảo bữa hôm nay.<
>Điệu đàn xưa không sánh kịp bường dây<
>Bởi huyền diệu in như màu nguyệt bạch,<
>Bởi ước ao tuôn tràn vô pho sách,<
>Bởi Thánh Kinh no chán nghĩa sâu xa<
>Lần hít trí khôn ngoan người thế.<
>Người đã khấn say sưa vô cùng để<
>Hiệp hòa thơ cho yêu mến bâng khuâng,<
>Bao nhiêu lòng ai trút sạch lâng lâng.<
>Đây tất cả, hỡi ôi! Mình Thánh Chúa,<
>Của tế lễ là nguồn ơn chan chứa,<
>Đáng trọng thiên và rất đáng mong ơn.<
>Ly Tao rằng đàn ngọc cũng theo đờn<
>Bởi đạo hạnh rung muôn dây tình cảm.<
>Không mê chi kỳ trân người vàng chạm,<
>Trời cỏ bồng bay thú vị tiêu dao,<
>Rượu nồng thơm say hoa nguyệt hồng đào.<
>Đây chỉ mới xe vấn vương lòng dạ.<
>Hãy quỳ lạy nhìn xem cho sướng đã,<
>Không gì tiên cho sánh kịp bường thơ.<
>Tính chất thanh mà phẩm vật không ngờ,<
>Rất yêu chuộng màu nhơn đức sạch sẽ.<
>Hồn rất vốn ưa phiêu diêu trong gió nhẹ,<
>Bay giang hồ không sót một phương nào.<
>Càng lên cao dây đồng vọng càng cao,<
>Quyến rũ biết bao kinh cầu nguyện<
>Và kết tinh thành hào quang kim tuyến<
>Theo tràn về cho đến cõi vô biên.<
>Hân hoan thôi! Thơ dường gặp hương nguyền<
>Là sum hiệp với muôn vì cả Thánh.<
>Tôi là kẻ đi đường đêm gió lạnh,<
>Không mong gì hơn kêu gọi tấm lòng thơ.<
>Bởi chưng đây là xuân trước đợi chờ,<
>Hơi ấm áp như một nguồn an ủi.<
>Trời mở rộng và không ai hờn tủi,<
>Lượng bao dong tha thiết cánh tay êm.<
>Chao! Tràn trề là phúc hạnh ban đêm,<
>Va đây chính là cao lương mỹ vị<
>Của nguồn đạo mà ngày xưa Thánh Khí<
>Thơ với lòng ai phối hiệp nên duyên.<
>Mà ai đâu cầm được nỗi niềm riêng.",bảy chữ,https://isach.info/poem.php?poem=say_tho__han_mac_tu,Hàn Mặc Tử,hiện đại,
Say Trăng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ta khạc hồn ra ngoài cửa miệng<
>Cho bay lên hí hửng với ngàn khơi<
>Ở trên kia, có một người<
>Ngồi bên sông Ngân giặt lụa chơi<
>Nước hóa thành trăng trăng ra nước<
>Lụa là ướt đẫm cả trăng thơm<
>Người trăng ăn vận toàn trăng cả<
>Gò má riêng thôi lại đỏ hườm<
>Ta hẵng đưa tay choàng trăng đã<
>Mơ trăng ta lượm tơ trăng rơi<
>Trăng vướng lên cành lên mái tóc cô ơi,<
>Hãy đứng yên tôi gỡ cho rồi cô đi<
>Thong thả cô đi<
>Trăng tan ra bọt lấy gì tôi thương<
>Tối nay trăng ở khắp phương<
>Thảy đều nao nức khóc nường vu qui<
>Say! say lảo đảo cả trời thơ<
>Gió rít tần cao trăng ngã ngửa<
>Vỡ tan thành vũng đọng vàng khô<
>Ta nằm trong vũng trăng đêm ấy<
>Sáng dậy điên cuồng mửa máu ra.",lục bát,https://isach.info/poem.php?poem=say_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Siêu Thoát,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Mới hay cõi siêu hình cao tột bực,<
>Giữa hư vô xây dựng bởi trăng sao .<
>Xa lắm rồi, xa lắm, hãi dường bao!...<
>Ai tới đó chẳng mê man thần trí,<
>Tòa châu báu kết bằng hương kỳ dị<
>Những cù lao trôi nổi xứ mênh mang,<
>Sẽ quy tụ, thâu về trong một mối,<
>Và tư tưởng không bao giờ chấp nối.<
>Là vì sao? Vì sợ kém thiêng liêng.<
>Trí vô cùng lan nghĩ rộng vô biên<
>Cắt nghĩa hết những anh hoa huyền bí.<
>Trời bát ngát không cần phô triết lý.<
>Thơ láng lai chấp chóa những hàng châu.<
>Ta hiểu chi trong áng gió nhiệm mầu?<
>Những hạt lệ của trích tiên đày đọa.<
>A ha hả! Say sưa chê chán đã.<
>Ta là ta hay không phải là ta?<
>Có gì đâu, cả thể với cao xa,<
>Như cội rễ của trăm nguồn đạo hạnh.<
>Hớp rượu mạnh, máu càng tăng sức mạnh.<
>Ôi điên rồ! Khoái lạc đến ngất ngư.<
>Thương là thương lòng mình giận chưa nư.<
>Hồn vội thoát ra khỏi bờ trí tuệ.",bảy chữ,https://isach.info/poem.php?poem=sieu_thoat__han_mac_tu,Hàn Mặc Tử,hiện đại,
Sượng Sùng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lúc chàng ở rể, em nào hay<
>Thày mẹ em đâu có tỏ bày<
>Em cứ nhìn chàng không phút ngượng<
>Và sau, em biết, sượng sùng thay.",lục bát,https://isach.info/poem.php?poem=suong_sung__han_mac_tu,Hàn Mặc Tử,hiện đại,
Thầm Lặng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>(Hàn Mặc Tử viết trong lúc ghen và giận Mai Đình)<
>Mai tiên nữ! Đọc hồn ta cho rõ:<
>Đau không rên, chết cũng mặc mình thôi.<
>Mối tình si đã lỡ vỡ tan rồi<
>Ta chỉ biết lặng nhìn thiên hạ khóc.<
>Được diễm phúc yên vui nơi điện ngọc<
>Tiên nữ đừng sa xuống chốn trần gian<
>Tìm hồn ta quằn quại giữa lầm than<
>Để trở lại những ngày đầy huyết lệ!",bảy chữ,https://isach.info/poem.php?poem=tham_lang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Thắm Thiết,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Cười cho lắm cho dầm dề nước mắt<
>Chết ruột gan mà ngoài mặt như không.<
>Anh nhìn Mai chua xót cả tấm lòng<
>Không biết nói làm sao cho da diết!<
>Trắng như tinh và rất nên thanh bạch<
>Cốt cách đều rất mực đồng trinh<
>Mai của anh, chiều phong vận xinh xinh.<
>Say một nửa và thơm một nửa.<
>Bay chới với điệu quỳnh dao hương múa<
>Mê cầm trăng trong một tối xa hoa.<
>Nâng âm thanh trên những ngón tay ngà<
>Giây phút ấy rượu say, trời lảo đảo.<
>Thêm nóng mặt, ân tình thôi gượng gạo<
>Sững lòng đi trong một tối tân hôn.<
>Đây Mai Đình, tiên nữ ở Vu Sơn<
>Đem mộng xuống gieo vào muôn sóng mắt,<
>Nàng! Ôm nàng! Hai tay ta ghì chặt<
>Cả bài thơ êm mát lạ lùng thay!<
>Ta là người uống muôn hận sầu cay<
>Nàng là mật của muôn tuần trăng mật.<
>Ôi khoái trá thấm dần vô thể chất<
>Hồn trong sương, ảnh hưởng đến mê tơi!<
>Quý như vàng, trọng như ngọc trên đời<
>Mai! Mai! Mai! Là Nguyệt Nga tái thế.<
>Tình rất nặng và nghĩa đầy lượng bể,<
>Tôi ôm nàng, muốn cắn chết nàng đi!<
>Bao não nùng sầu hậ n trong mêly<
>Anh thấy rõ rằng anh đang trơ trọi.<
>Em xa quá, biết làm sao nhắn với?<
>Anh đưa lòng cho tới huyệt lòng em!<
>Mai! Ôi Mai, là em vẫn còn nguyên,<
>Hay đã chết như tình anh đã chết?",bảy chữ,https://isach.info/poem.php?poem=tham_thiet__han_mac_tu,Hàn Mặc Tử,hiện đại,
Thao Thức,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lạnh quá ánh trăng không sáng mấy<
>Cho nên muôn dặm ở ngoài kia<
>Em đang mong mỏi, em đang nhớ<
>Bứt rứt lòng em muốn trở về.<
>Nhưng xa xôi quá biết làm sao?<
>Lấy trí tương tư đo được nào?<
>Em mới vùng vằng em thở dốc<
>Tình thương trong dạ cứ xôn xao.<
>Thôi em chán quá, em buồn quá<
>Anh của em giờ cười với ai?<
>Nói những gì đâu tức tối dạ!<
>Em hồ nghi mãi, giận không thôi.<
>Lạnh quá ánh trăng không sáng mấy<
>Cho nên chăn chiếu vẫn so le<
>Nếu hay thương nhớ là thương nhớ<
>Em dại gì đâu, ngủ thiếp đi.<
>* Ý thơ của Mai Đình, lời Hàn Mặc Tử.",lục bát,https://isach.info/poem.php?poem=thao_thuc__han_mac_tu,Hàn Mặc Tử,hiện đại,
Thi Sĩ Chàm,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Thi Sĩ Chàm<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ta mới thấy xuân vờn trong ánh sáng<
>Muôn sắc hình múa giỡn dưới ao khuya<
>Đôi tháp cao kiêu hãnh với hàng bia<
>Với lau lách ngã mình trong cảnh vắng<
>Sợ chừng như tiếng rụng của sao băng<
>Mà vì đâu những tháp Hời kiêu ngạo<
>Hàng muôn năm sống mãi với đêm sương<
>Mà vì đâu nghe tiếng bật giữa im lìm<
>Như mơ tiếc những thời hung bạo<
>Phải ngươi chăng, bên suối uống mây trôi<
>Phải ngươi chăng đồi cao đương hoảng hốt<
>Bọc trăng vàng trong áo ngủ quên đi<
>Để hoàng hôn loang loáng đốt oai nghi<
>Bao dấu vết thời xưa giờ ủ dột<
>Phải ngươi chăng thi sĩ của dân Chiêm<
>Người lắng nghe lắng nghe trong đáy giếng<
>Tiếng vàng rơi chìm lỉm xuống hư vô<
>Tiếng ngọc địch nhớ nhung còn uyển chuyển<
>Bên cầu sương lưu đọng ánh trăng mơ<
>Người thổn thức tiếc buồn bao cảnh sắc<
>Vì luôn đêm sóng bận réo cung Hằng<
>Người khóc đi khóc đi cho hả nỗi hờn căm.",bảy chữ,https://isach.info/poem.php?poem=thi_si_cham__han_mac_tu,Hàn Mặc Tử,hiện đại,
Thời Gian,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Còn đâu tráng lệ những trời xanh<
>Mùi vị thơm tho một ái tình<
>Đố kiếm cho ra trong lớp bụi<
>Ít nhiều hơi hám của kiên trinh.<
>Đừng tưởng ngàn xưa còn phảng phất<
>Nơi làn gió nhẹ lúc ban đêm<
>Hồn xưa từ ấy không về nữa<
>Ở cõi hư vô dấu đã chìm.<
>Chỉ có trăng sao là bất diệt<
>Cái gì khác nữa thảy đi qua<
>Tây Thi nàng hỡi bao nhiêu tuổi<
>Vẻ đẹp mê tơi vẫn nõn nà.<
>Tôi lạy muôn vì tinh tú nhé<
>Xin đừng luân chuyển để thời gian<
>Chậm đi cho kẻ tôi yêu dấu<
>Vẫn giữ màu tươi một mỹ nhân.",lục bát,https://isach.info/poem.php?poem=thoi_gian__han_mac_tu,Hàn Mặc Tử,hiện đại,
